user_id,food_id,like
82,72,0
82,73,1
82,74,1
82,75,1
82,76,0
82,77,1
82,78,0
82,79,0
82,80,0
82,81,0
82,82,0
82,83,1
82,84,0
82,85,0
82,86,1
82,87,0
82,88,0
82,89,1
82,90,1
82,91,0
82,92,1
82,93,1
82,94,1
82,95,1
82,96,0
82,97,1
82,98,0
82,99,1
82,100,1
82,101,1
82,102,0
82,103,0
82,104,0
82,105,1
82,106,1
82,107,0
82,108,1
82,109,1
82,110,1
82,111,0
82,112,0
82,113,0
82,114,0
82,115,1
82,116,1
82,117,1
82,118,1
82,119,1
82,120,0
82,121,0
82,122,0
82,123,0
82,124,0
82,125,1
82,126,0
82,127,1
82,128,0
82,129,0
82,130,1
82,131,1
82,132,0
82,133,1
82,134,0
82,135,1
82,136,0
82,137,0
82,138,1
82,139,1
82,140,0
82,141,1
82,142,0
82,143,0
83,1,0
83,2,0
83,3,1
83,4,0
83,5,1
83,6,0
83,7,0
83,8,0
83,9,1
83,10,1
83,11,1
83,12,0
83,13,0
83,14,0
83,15,1
83,16,0
83,17,0
83,18,0
83,19,0
83,20,1
83,21,1
83,22,0
83,23,0
83,24,0
83,25,0
83,26,1
83,27,0
83,28,1
83,29,0
83,30,0
83,31,0
83,32,0
83,33,1
83,34,0
83,35,1
83,36,1
83,37,0
83,38,0
83,39,1
83,40,1
83,41,0
83,42,0
83,43,1
83,44,1
83,45,0
83,46,1
83,47,1
83,48,1
83,49,1
83,50,1
83,51,0
83,52,1
83,53,0
83,54,0
83,55,1
83,56,0
83,57,1
83,58,0
83,59,1
83,60,1
83,61,0
83,62,0
83,63,1
83,64,0
83,65,0
83,66,1
83,67,1
83,68,1
83,69,1
83,70,1
83,71,0
83,72,1
83,73,0
83,74,1
83,75,0
83,76,1
83,77,0
83,78,1
83,79,1
83,80,0
83,81,0
83,82,0
83,83,0
83,84,0
83,85,0
83,86,1
83,87,1
83,88,0
83,89,1
83,90,0
83,91,0
83,92,0
83,93,0
83,94,0
83,95,0
83,96,1
83,97,1
83,98,0
83,99,0
83,100,1
83,101,0
83,102,0
83,103,0
83,104,1
83,105,1
83,106,0
83,107,0
83,108,1
83,109,1
83,110,1
83,111,1
83,112,0
83,113,1
83,114,0
83,115,1
83,116,1
83,117,1
83,118,0
83,119,1
83,120,1
83,121,1
83,122,1
83,123,0
83,124,0
83,125,0
83,126,1
83,127,0
83,128,0
83,129,0
83,130,0
83,131,0
83,132,0
83,133,1
83,134,0
83,135,1
83,136,1
83,137,0
83,138,1
83,139,0
83,140,1
83,141,1
83,142,0
83,143,1
84,1,1
84,2,0
84,3,1
84,4,0
84,5,0
84,6,1
84,7,0
84,8,0
84,9,0
84,10,1
84,11,0
84,12,0
84,13,1
84,14,1
84,15,1
84,16,0
84,17,0
84,18,0
84,19,1
84,20,0
84,21,1
84,22,0
84,23,0
84,24,0
84,25,0
84,26,1
84,27,1
84,28,0
84,29,1
84,30,1
84,31,1
84,32,1
84,33,0
84,34,1
84,35,0
84,36,0
84,37,1
84,38,0
84,39,0
84,40,1
84,41,0
84,42,1
84,43,1
84,44,1
84,45,1
84,46,1
84,47,0
84,48,1
84,49,0
84,50,0
84,51,0
84,52,0
84,53,1
84,54,0
84,55,0
84,56,0
84,57,0
84,58,1
84,59,1
84,60,0
84,61,0
84,62,0
84,63,0
84,64,0
84,65,0
84,66,1
84,67,1
84,68,1
84,69,0
84,70,0
84,71,0
84,72,0
84,73,0
84,74,1
84,75,1
84,76,0
84,77,1
84,78,1
84,79,0
84,80,1
84,81,0
84,82,1
84,83,0
84,84,1
84,85,0
84,86,0
84,87,1
84,88,1
84,89,0
84,90,0
84,91,1
84,92,1
84,93,0
84,94,0
84,95,1
84,96,1
84,97,1
84,98,0
84,99,0
84,100,0
84,101,0
84,102,0
84,103,0
84,104,0
84,105,1
84,106,0
84,107,0
84,108,0
84,109,1
84,110,1
84,111,0
84,112,0
84,113,1
84,114,0
84,115,0
84,116,0
84,117,1
84,118,0
84,119,0
84,120,1
84,121,0
84,122,0
84,123,0
84,124,1
84,125,0
84,126,0
84,127,1
84,128,1
84,129,1
84,130,0
84,131,1
84,132,0
84,133,0
84,134,1
84,135,0
84,136,1
84,137,0
84,138,0
84,139,0
84,140,0
84,141,0
84,142,0
84,143,1
85,1,1
85,2,1
85,3,1
85,4,1
85,5,1
85,6,1
85,7,1
85,8,1
85,9,0
85,10,0
85,11,0
85,12,0
85,13,1
85,14,0
85,15,0
85,16,0
85,17,0
85,18,1
85,19,0
85,20,1
85,21,1
85,22,1
85,23,0
85,24,0
85,25,1
85,26,0
85,27,0
85,28,0
85,29,1
85,30,1
85,31,0
85,32,1
85,33,1
85,34,1
85,35,1
85,36,0
85,37,0
85,38,1
85,39,0
85,40,0
85,41,0
85,42,1
85,43,0
85,44,0
85,45,1
85,46,1
85,47,1
85,48,1
85,49,1
85,50,0
85,51,1
85,52,0
85,53,1
85,54,0
85,55,1
85,56,0
85,57,0
85,58,1
85,59,1
85,60,1
85,61,1
85,62,0
85,63,1
85,64,0
85,65,1
85,66,0
85,67,0
85,68,1
85,69,1
85,70,1
85,71,0
85,72,1
85,73,1
85,74,0
85,75,0
85,76,0
85,77,0
85,78,1
85,79,1
85,80,1
85,81,0
85,82,1
85,83,0
85,84,1
85,85,1
85,86,1
85,87,0
85,88,1
85,89,1
85,90,1
85,91,1
85,92,1
85,93,0
85,94,1
85,95,0
85,96,0
85,97,0
85,98,0
85,99,1
85,100,0
85,101,0
85,102,0
85,103,1
85,104,0
85,105,0
85,106,1
85,107,1
85,108,1
85,109,0
85,110,1
85,111,1
85,112,1
85,113,1
85,114,0
85,115,1
85,116,1
85,117,1
85,118,1
85,119,0
85,120,1
85,121,0
85,122,1
85,123,0
85,124,1
85,125,0
85,126,1
85,127,0
85,128,0
85,129,1
85,130,0
85,131,0
85,132,0
85,133,1
85,134,0
85,135,1
85,136,1
85,137,0
85,138,1
85,139,1
85,140,0
85,141,1
85,142,0
85,143,0
86,1,1
86,2,1
86,3,0
86,4,1
86,5,0
86,6,0
86,7,0
86,8,1
86,9,1
86,10,1
86,11,1
86,12,0
86,13,0
86,14,0
86,15,1
86,16,1
86,17,1
86,18,1
86,19,0
86,20,1
86,21,1
86,22,0
86,23,0
86,24,0
86,25,1
86,26,1
86,27,0
86,28,1
86,29,1
86,30,1
86,31,1
86,32,1
86,33,0
86,34,1
86,35,0
86,36,1
86,37,1
86,38,0
86,39,0
86,40,1
86,41,1
86,42,1
86,43,1
86,44,0
86,45,0
86,46,1
86,47,1
86,48,1
86,49,1
86,50,1
86,51,1
86,52,0
86,53,0
86,54,1
86,55,1
86,56,0
86,57,1
86,58,0
86,59,1
86,60,1
86,61,0
86,62,1
86,63,1
86,64,0
86,65,0
86,66,1
86,67,1
86,68,1
86,69,0
86,70,0
86,71,1
86,72,1
86,73,1
86,74,1
86,75,1
86,76,1
86,77,0
86,78,1
86,79,1
86,80,0
86,81,0
86,82,0
86,83,0
86,84,0
86,85,1
86,86,0
86,87,1
86,88,1
86,89,1
86,90,0
86,91,0
86,92,0
86,93,0
86,94,1
86,95,1
86,96,0
86,97,0
86,98,1
86,99,0
86,100,1
86,101,1
86,102,1
86,103,0
86,104,0
86,105,1
86,106,0
86,107,1
86,108,1
86,109,1
86,110,1
86,111,0
86,112,1
86,113,0
86,114,1
86,115,0
86,116,0
86,117,1
86,118,0
86,119,0
86,120,0
86,121,0
86,122,0
86,123,0
86,124,1
86,125,0
86,126,0
86,127,0
86,128,0
86,129,1
86,130,1
86,131,1
86,132,0
86,133,1
86,134,1
86,135,0
86,136,1
86,137,1
86,138,0
86,139,0
86,140,0
86,141,0
86,142,0
86,143,1
87,1,0
87,2,1
87,3,1
87,4,0
87,5,0
87,6,0
87,7,1
87,8,0
87,9,0
87,10,1
87,11,1
87,12,1
87,13,0
87,14,0
87,15,0
87,16,1
87,17,0
87,18,0
87,19,1
87,20,1
87,21,1
87,22,1
87,23,1
87,24,0
87,25,0
87,26,0
87,27,0
87,28,0
87,29,0
87,30,0
87,31,1
87,32,1
87,33,0
87,34,1
87,35,1
87,36,1
87,37,0
87,38,0
87,39,0
87,40,0
87,41,0
87,42,1
87,43,1
87,44,0
87,45,0
87,46,1
87,47,0
87,48,1
87,49,0
87,50,0
87,51,0
87,52,1
87,53,1
87,54,0
87,55,0
87,56,1
87,57,0
87,58,1
87,59,0
87,60,1
87,61,0
87,62,1
87,63,1
87,64,1
87,65,0
87,66,0
87,67,0
87,68,1
87,69,0
87,70,1
87,71,0
87,72,1
87,73,1
87,74,0
87,75,1
87,76,1
87,77,0
87,78,1
87,79,1
87,80,1
87,81,1
87,82,1
87,83,1
87,84,1
87,85,1
87,86,1
87,87,0
87,88,0
87,89,0
87,90,1
87,91,1
87,92,1
87,93,1
87,94,0
87,95,1
87,96,0
87,97,0
87,98,1
87,99,1
87,100,0
87,101,0
87,102,1
87,103,0
87,104,0
87,105,1
87,106,0
87,107,1
87,108,1
87,109,0
87,110,0
87,111,1
87,112,1
87,113,1
87,114,1
87,115,1
87,116,1
87,117,1
87,118,0
87,119,1
87,120,0
87,121,0
87,122,1
87,123,0
87,124,0
87,125,1
87,126,0
87,127,1
87,128,0
87,129,0
87,130,0
87,131,1
87,132,1
87,133,0
87,134,1
87,135,1
87,136,1
87,137,0
87,138,1
87,139,0
87,140,0
87,141,1
87,142,1
87,143,0
88,1,1
88,2,0
88,3,0
88,4,1
88,5,1
88,6,1
88,7,0
88,8,0
88,9,1
88,10,1
88,11,0
88,12,0
88,13,0
88,14,0
88,15,1
88,16,0
88,17,0
88,18,0
88,19,0
88,20,1
88,21,1
88,22,1
88,23,0
88,24,0
88,25,1
88,26,1
88,27,0
88,28,0
88,29,0
88,30,1
88,31,1
88,32,1
88,33,1
88,34,1
88,35,0
88,36,0
88,37,1
88,38,1
88,39,1
88,40,1
88,41,0
88,42,1
88,43,1
88,44,1
88,45,0
88,46,1
88,47,1
88,48,1
88,49,0
88,50,1
88,51,0
88,52,1
88,53,1
88,54,0
88,55,1
88,56,0
88,57,0
88,58,1
88,59,1
88,60,0
88,61,1
88,62,1
88,63,1
88,64,1
88,65,1
88,66,0
88,67,0
88,68,1
88,69,0
88,70,1
88,71,1
88,72,0
88,73,1
88,74,1
88,75,1
88,76,0
88,77,1
88,78,1
88,79,0
88,80,1
88,81,0
88,82,1
88,83,0
88,84,0
88,85,0
88,86,1
88,87,0
88,88,0
88,89,0
88,90,0
88,91,1
88,92,1
88,93,0
88,94,1
88,95,1
88,96,1
88,97,1
88,98,1
88,99,1
88,100,0
88,101,1
88,102,0
88,103,1
88,104,1
88,105,1
88,106,0
88,107,0
88,108,0
88,109,0
88,110,0
88,111,1
88,112,1
88,113,0
88,114,1
88,115,0
88,116,0
88,117,1
88,118,1
88,119,1
88,120,0
88,121,0
88,122,1
88,123,1
88,124,1
88,125,0
88,126,1
88,127,0
88,128,0
88,129,1
88,130,0
88,131,0
88,132,0
88,133,0
88,134,1
88,135,0
88,136,1
88,137,1
88,138,1
88,139,0
88,140,0
88,141,1
88,142,1
88,143,1
89,1,1
89,2,0
89,3,0
89,4,0
89,5,1
89,6,1
89,7,1
89,8,1
89,9,0
89,10,0
89,11,0
89,12,1
89,13,0
89,14,1
89,15,1
89,16,1
89,17,0
89,18,1
89,19,0
89,20,0
89,21,1
89,22,0
89,23,1
89,24,1
89,25,0
89,26,0
89,27,1
89,28,1
89,29,1
89,30,1
89,31,1
89,32,0
89,33,0
89,34,0
89,35,0
89,36,0
89,37,1
89,38,1
89,39,1
89,40,1
89,41,0
89,42,0
89,43,1
89,44,1
89,45,1
89,46,1
89,47,0
89,48,1
89,49,0
89,50,1
89,51,0
89,52,1
89,53,0
89,54,1
89,55,1
89,56,1
89,57,1
89,58,0
89,59,1
89,60,0
89,61,1
89,62,0
89,63,0
89,64,0
89,65,0
89,66,1
89,67,1
89,68,0
89,69,0
89,70,0
89,71,0
89,72,1
89,73,1
89,74,1
89,75,1
89,76,0
89,77,0
89,78,0
89,79,0
89,80,0
89,81,1
89,82,1
89,83,1
89,84,0
89,85,0
89,86,1
89,87,0
89,88,1
89,89,1
89,90,1
89,91,0
89,92,1
89,93,0
89,94,1
89,95,0
89,96,1
89,97,0
89,98,0
89,99,0
89,100,0
89,101,0
89,102,0
89,103,0
89,104,1
89,105,0
89,106,1
89,107,0
89,108,0
89,109,0
89,110,1
89,111,1
89,112,0
89,113,0
89,114,1
89,115,0
89,116,1
89,117,0
89,118,0
89,119,1
89,120,0
89,121,1
89,122,1
89,123,1
89,124,1
89,125,0
89,126,1
89,127,0
89,128,0
89,129,1
89,130,0
89,131,0
89,132,0
89,133,1
89,134,1
89,135,0
89,136,0
89,137,0
89,138,0
89,139,0
89,140,1
89,141,1
89,142,0
89,143,1
90,1,0
90,2,0
90,3,0
90,4,1
90,5,1
90,6,1
90,7,1
90,8,1
90,9,0
90,10,1
90,11,0
90,12,1
90,13,0
90,14,1
90,15,1
90,16,0
90,17,0
90,18,1
90,19,0
90,20,0
90,21,1
90,22,0
90,23,0
90,24,1
90,25,1
90,26,1
90,27,0
90,28,0
90,29,0
90,30,1
90,31,0
90,32,0
90,33,1
90,34,1
90,35,1
90,36,1
90,37,0
90,38,1
90,39,0
90,40,0
90,41,1
90,42,1
90,43,0
90,44,1
90,45,0
90,46,0
90,47,1
90,48,1
90,49,0
90,50,0
90,51,0
90,52,1
90,53,1
90,54,0
90,55,0
90,56,1
90,57,0
90,58,0
90,59,0
90,60,0
90,61,0
90,62,1
90,63,0
90,64,1
90,65,0
90,66,0
90,67,0
90,68,1
90,69,0
90,70,1
90,71,1
90,72,0
90,73,1
90,74,0
90,75,1
90,76,1
90,77,0
90,78,0
90,79,1
90,80,1
90,81,1
90,82,0
90,83,1
90,84,1
90,85,0
90,86,0
90,87,0
90,88,1
90,89,0
90,90,1
90,91,0
90,92,0
90,93,0
90,94,1
90,95,1
90,96,1
90,97,1
90,98,0
90,99,1
90,100,0
90,101,1
90,102,1
90,103,0
90,104,1
90,105,1
90,106,0
90,107,0
90,108,0
90,109,1
90,110,0
90,111,1
90,112,1
90,113,0
90,114,0
90,115,1
90,116,1
90,117,0
90,118,0
90,119,0
90,120,1
90,121,0
90,122,1
90,123,1
90,124,1
90,125,1
90,126,0
90,127,0
90,128,1
90,129,1
90,130,1
90,131,1
90,132,0
90,133,0
90,134,1
90,135,1
90,136,0
90,137,1
90,138,1
90,139,1
90,140,1
90,141,1
90,142,1
90,143,1
91,1,1
91,2,0
91,3,0
91,4,0
91,5,1
91,6,1
91,7,0
91,8,0
91,9,1
91,10,0
91,11,1
91,12,1
91,13,0
91,14,1
91,15,1
91,16,1
91,17,0
91,18,0
91,19,1
91,20,0
91,21,0
91,22,1
91,23,0
91,24,1
91,25,0
91,26,1
91,27,0
91,28,1
91,29,1
91,30,1
91,31,1
91,32,1
91,33,1
91,34,0
91,35,0
91,36,0
91,37,1
91,38,1
91,39,0
91,40,1
91,41,1
91,42,0
91,43,0
91,44,1
91,45,1
91,46,0
91,47,0
91,48,0
91,49,1
91,50,1
91,51,0
91,52,0
91,53,1
91,54,1
91,55,0
91,56,1
91,57,0
91,58,1
91,59,1
91,60,1
91,61,0
91,62,0
91,63,1
91,64,1
91,65,1
91,66,1
91,67,1
91,68,0
91,69,1
91,70,0
91,71,1
91,72,0
91,73,0
91,74,1
91,75,0
91,76,1
91,77,0
91,78,1
91,79,0
91,80,0
91,81,0
91,82,1
91,83,1
91,84,0
91,85,0
91,86,1
91,87,1
91,88,0
91,89,0
91,90,0
91,91,1
91,92,0
91,93,1
91,94,0
91,95,0
91,96,1
91,97,0
91,98,0
91,99,0
91,100,0
91,101,0
91,102,1
91,103,1
91,104,0
91,105,1
91,106,0
91,107,1
91,108,1
91,109,1
91,110,1
91,111,0
91,112,0
91,113,0
91,114,0
91,115,0
91,116,1
91,117,0
91,118,0
91,119,0
91,120,0
91,121,0
91,122,1
91,123,0
91,124,1
91,125,1
91,126,0
91,127,1
91,128,1
91,129,1
91,130,0
91,131,0
91,132,1
91,133,1
91,134,1
91,135,0
91,136,1
91,137,0
91,138,1
91,139,1
91,140,1
91,141,0
91,142,0
91,143,0
92,1,1
92,2,0
92,3,0
92,4,0
92,5,0
92,6,0
92,7,0
92,8,1
92,9,0
92,10,0
92,11,1
92,12,1
92,13,0
92,14,1
92,15,0
92,16,1
92,17,0
92,18,0
92,19,0
92,20,1
92,21,1
92,22,0
92,23,0
92,24,1
92,25,1
92,26,1
92,27,1
92,28,0
92,29,1
92,30,0
92,31,0
92,32,0
92,33,1
92,34,1
92,35,1
92,36,0
92,37,1
92,38,0
92,39,0
92,40,0
92,41,0
92,42,0
92,43,1
92,44,0
92,45,1
92,46,1
92,47,0
92,48,1
92,49,1
92,50,0
92,51,1
92,52,1
92,53,1
92,54,1
92,55,1
92,56,0
92,57,1
92,58,1
92,59,0
92,60,1
92,61,1
92,62,0
92,63,0
92,64,1
92,65,0
92,66,0
92,67,0
92,68,0
92,69,0
92,70,1
92,71,0
92,72,1
92,73,0
92,74,0
92,75,0
92,76,1
92,77,1
92,78,1
92,79,0
92,80,1
92,81,0
92,82,1
92,83,1
92,84,1
92,85,0
92,86,1
92,87,1
92,88,1
92,89,0
92,90,0
92,91,1
92,92,1
92,93,1
92,94,1
92,95,0
92,96,1
92,97,0
92,98,1
92,99,1
92,100,1
92,101,1
92,102,0
92,103,0
92,104,0
92,105,1
92,106,1
92,107,1
92,108,1
92,109,0
92,110,0
92,111,0
92,112,1
92,113,1
92,114,1
92,115,1
92,116,0
92,117,0
92,118,1
92,119,0
92,120,0
92,121,1
92,122,1
92,123,1
92,124,0
92,125,0
92,126,1
92,127,1
92,128,0
92,129,1
92,130,0
92,131,0
92,132,1
92,133,1
92,134,0
92,135,1
92,136,1
92,137,1
92,138,0
92,139,0
92,140,0
92,141,0
92,142,0
92,143,1
93,1,0
93,2,0
93,3,1
93,4,0
93,5,1
93,6,0
93,7,0
93,8,1
93,9,1
93,10,0
93,11,0
93,12,1
93,13,1
93,14,0
93,15,0
93,16,0
93,17,1
93,18,1
93,19,0
93,20,0
93,21,0
93,22,0
93,23,1
93,24,0
93,25,1
93,26,1
93,27,1
93,28,1
93,29,1
93,30,0
93,31,1
93,32,1
93,33,1
93,34,1
93,35,0
93,36,0
93,37,0
93,38,1
93,39,1
93,40,0
93,41,1
93,42,0
93,43,0
93,44,0
93,45,1
93,46,0
93,47,0
93,48,0
93,49,1
93,50,1
93,51,0
93,52,0
93,53,1
93,54,1
93,55,0
93,56,0
93,57,0
93,58,0
93,59,0
93,60,1
93,61,1
93,62,0
93,63,0
93,64,1
93,65,0
93,66,0
93,67,0
93,68,1
93,69,0
93,70,1
93,71,1
93,72,1
93,73,1
93,74,1
93,75,0
93,76,0
93,77,0
93,78,0
93,79,1
93,80,1
93,81,1
93,82,0
93,83,1
93,84,1
93,85,1
93,86,0
93,87,0
93,88,0
93,89,1
93,90,0
93,91,0
93,92,1
93,93,0
93,94,1
93,95,0
93,96,1
93,97,0
93,98,0
93,99,1
93,100,1
93,101,0
93,102,1
93,103,1
93,104,1
93,105,0
93,106,1
93,107,0
93,108,0
93,109,1
93,110,1
93,111,1
93,112,0
93,113,1
93,114,1
93,115,1
93,116,0
93,117,0
93,118,1
93,119,0
93,120,0
93,121,1
93,122,1
93,123,0
93,124,0
93,125,1
93,126,0
93,127,1
93,128,1
93,129,1
93,130,1
93,131,1
93,132,0
93,133,1
93,134,1
93,135,1
93,136,1
93,137,0
93,138,1
93,139,1
93,140,0
93,141,0
93,142,0
93,143,0
94,1,1
94,2,0
94,3,1
94,4,1
94,5,1
94,6,0
94,7,1
94,8,0
94,9,0
94,10,1
94,11,0
94,12,0
94,13,1
94,14,0
94,15,1
94,16,0
94,17,0
94,18,0
94,19,1
94,20,1
94,21,1
94,22,0
94,23,1
94,24,0
94,25,0
94,26,1
94,27,1
94,28,0
94,29,1
94,30,0
94,31,0
94,32,1
94,33,1
94,34,0
94,35,0
94,36,1
94,37,0
94,38,0
94,39,1
94,40,0
94,41,0
94,42,1
94,43,1
94,44,1
94,45,0
94,46,0
94,47,1
94,48,1
94,49,1
94,50,0
94,51,0
94,52,1
94,53,1
94,54,1
94,55,0
94,56,0
94,57,0
94,58,0
94,59,0
94,60,1
94,61,1
94,62,1
94,63,0
94,64,1
94,65,1
94,66,0
94,67,1
94,68,1
94,69,0
94,70,0
94,71,1
94,72,0
94,73,0
94,74,0
94,75,1
94,76,1
94,77,1
94,78,0
94,79,0
94,80,0
94,81,0
94,82,0
94,83,0
94,84,1
94,85,0
94,86,1
94,87,0
94,88,0
94,89,0
94,90,0
94,91,1
94,92,0
94,93,1
94,94,1
94,95,0
94,96,0
94,97,0
94,98,1
94,99,0
94,100,1
94,101,1
94,102,1
94,103,1
94,104,1
94,105,1
94,106,0
94,107,1
94,108,1
94,109,0
94,110,1
94,111,1
94,112,0
94,113,1
94,114,1
94,115,0
94,116,1
94,117,0
94,118,0
94,119,0
94,120,0
94,121,0
94,122,0
94,123,1
94,124,1
94,125,1
94,126,1
94,127,0
94,128,1
94,129,0
94,130,1
94,131,1
94,132,1
94,133,0
94,134,1
94,135,1
94,136,0
94,137,0
94,138,0
94,139,1
94,140,1
94,141,0
94,142,0
94,143,0
95,1,1
95,2,0
95,3,1
95,4,1
95,5,1
95,6,1
95,7,1
95,8,0
95,9,0
95,10,0
95,11,0
95,12,1
95,13,1
95,14,0
95,15,0
95,16,0
95,17,1
95,18,0
95,19,1
95,20,0
95,21,0
95,22,0
95,23,1
95,24,1
95,25,1
95,26,1
95,27,0
95,28,1
95,29,0
95,30,0
95,31,0
95,32,0
95,33,0
95,34,1
95,35,1
95,36,0
95,37,1
95,38,0
95,39,0
95,40,0
95,41,1
95,42,0
95,43,1
95,44,0
95,45,1
95,46,0
95,47,0
95,48,0
95,49,1
95,50,0
95,51,1
95,52,0
95,53,0
95,54,1
95,55,1
95,56,1
95,57,0
95,58,0
95,59,0
95,60,1
95,61,0
95,62,1
95,63,1
95,64,1
95,65,1
95,66,0
95,67,0
95,68,1
95,69,0
95,70,0
95,71,1
95,72,1
95,73,1
95,74,0
95,75,0
95,76,0
95,77,0
95,78,0
95,79,0
95,80,0
95,81,1
95,82,1
95,83,0
95,84,0
95,85,0
95,86,0
95,87,1
95,88,0
95,89,1
95,90,0
95,91,1
95,92,0
95,93,0
95,94,0
95,95,0
95,96,1
95,97,0
95,98,1
95,99,0
95,100,1
95,101,0
95,102,1
95,103,0
95,104,1
95,105,1
95,106,0
95,107,1
95,108,1
95,109,0
95,110,1
95,111,0
95,112,1
95,113,1
95,114,0
95,115,0
95,116,0
95,117,1
95,118,1
95,119,1
95,120,0
95,121,0
95,122,1
95,123,1
95,124,1
95,125,0
95,126,1
95,127,1
95,128,0
95,129,0
95,130,0
95,131,1
95,132,0
95,133,1
95,134,0
95,135,1
95,136,1
95,137,1
95,138,1
95,139,1
95,140,0
95,141,0
95,142,0
95,143,1
96,1,0
96,2,1
96,3,1
96,4,1
96,5,1
96,6,1
96,7,1
96,8,1
96,9,0
96,10,1
96,11,1
96,12,1
96,13,1
96,14,0
96,15,1
96,16,1
96,17,0
96,18,1
96,19,0
96,20,1
96,21,1
96,22,1
96,23,1
96,24,0
96,25,1
96,26,1
96,27,1
96,28,0
96,29,0
96,30,1
96,31,0
96,32,0
96,33,0
96,34,0
96,35,1
96,36,0
96,37,1
96,38,1
96,39,0
96,40,1
96,41,0
96,42,0
96,43,1
96,44,0
96,45,0
96,46,0
96,47,0
96,48,0
96,49,0
96,50,1
96,51,0
96,52,1
96,53,0
96,54,1
96,55,1
96,56,1
96,57,1
96,58,0
96,59,0
96,60,0
96,61,1
96,62,1
96,63,0
96,64,1
96,65,1
96,66,0
96,67,1
96,68,1
96,69,0
96,70,0
96,71,1
96,72,0
96,73,0
96,74,0
96,75,1
96,76,0
96,77,0
96,78,0
96,79,0
96,80,0
96,81,1
96,82,0
96,83,1
96,84,0
96,85,0
96,86,1
96,87,0
96,88,0
96,89,1
96,90,0
96,91,0
96,92,0
96,93,1
96,94,0
96,95,0
96,96,1
96,97,0
96,98,1
96,99,0
96,100,1
96,101,0
96,102,1
96,103,0
96,104,1
96,105,1
96,106,0
96,107,0
96,108,1
96,109,0
96,110,0
96,111,1
96,112,0
96,113,1
96,114,0
96,115,0
96,116,0
96,117,1
96,118,0
96,119,1
96,120,0
96,121,0
96,122,1
96,123,0
96,124,0
96,125,0
96,126,1
96,127,0
96,128,0
96,129,1
96,130,0
96,131,0
96,132,1
96,133,1
96,134,1
96,135,1
96,136,1
96,137,0
96,138,0
96,139,0
96,140,1
96,141,0
96,142,1
96,143,1
97,1,1
97,2,1
97,3,0
97,4,1
97,5,1
97,6,1
97,7,0
97,8,1
97,9,1
97,10,0
97,11,0
97,12,1
97,13,0
97,14,1
97,15,1
97,16,1
97,17,1
97,18,0
97,19,0
97,20,1
97,21,0
97,22,0
97,23,0
97,24,0
97,25,0
97,26,1
97,27,1
97,28,1
97,29,0
97,30,0
97,31,1
97,32,1
97,33,0
97,34,0
97,35,1
97,36,1
97,37,1
97,38,1
97,39,1
97,40,0
97,41,0
97,42,1
97,43,1
97,44,1
97,45,0
97,46,0
97,47,1
97,48,1
97,49,0
97,50,0
97,51,1
97,52,1
97,53,0
97,54,0
97,55,1
97,56,0
97,57,0
97,58,0
97,59,0
97,60,0
97,61,1
97,62,0
97,63,0
97,64,1
97,65,1
97,66,1
97,67,1
97,68,1
97,69,1
97,70,0
97,71,0
97,72,1
97,73,1
97,74,1
97,75,1
97,76,1
97,77,1
97,78,1
97,79,0
97,80,1
97,81,0
97,82,0
97,83,1
97,84,1
97,85,1
97,86,0
97,87,0
97,88,0
97,89,1
97,90,1
97,91,0
97,92,0
97,93,1
97,94,1
97,95,0
97,96,1
97,97,1
97,98,1
97,99,1
97,100,0
97,101,0
97,102,1
97,103,1
97,104,0
97,105,0
97,106,1
97,107,0
97,108,1
97,109,0
97,110,0
97,111,0
97,112,1
97,113,0
97,114,0
97,115,0
97,116,1
97,117,0
97,118,0
97,119,1
97,120,0
97,121,0
97,122,0
97,123,0
97,124,1
97,125,1
97,126,1
97,127,1
97,128,0
97,129,1
97,130,1
97,131,0
97,132,0
97,133,0
97,134,0
97,135,0
97,136,1
97,137,0
97,138,1
97,139,0
97,140,0
97,141,0
97,142,1
97,143,1
98,1,1
98,2,1
98,3,1
98,4,0
98,5,1
98,6,1
98,7,0
98,8,1
98,9,0
98,10,1
98,11,0
98,12,1
98,13,1
98,14,0
98,15,0
98,16,1
98,17,0
98,18,1
98,19,0
98,20,0
98,21,1
98,22,0
98,23,1
98,24,0
98,25,1
98,26,0
98,27,0
98,28,0
98,29,0
98,30,1
98,31,0
98,32,1
98,33,0
98,34,0
98,35,0
98,36,1
98,37,1
98,38,1
98,39,1
98,40,0
98,41,1
98,42,0
98,43,0
98,44,0
98,45,1
98,46,1
98,47,0
98,48,1
98,49,0
98,50,1
98,51,0
98,52,0
98,53,1
98,54,0
98,55,0
98,56,1
98,57,1
98,58,0
98,59,1
98,60,0
98,61,0
98,62,0
98,63,1
98,64,1
98,65,0
98,66,0
98,67,0
98,68,0
98,69,0
98,70,1
98,71,0
98,72,0
98,73,0
98,74,0
98,75,1
98,76,1
98,77,1
98,78,1
98,79,1
98,80,1
98,81,0
98,82,1
98,83,1
98,84,0
98,85,1
98,86,1
98,87,0
98,88,1
98,89,1
98,90,0
98,91,0
98,92,0
98,93,0
98,94,1
98,95,0
98,96,1
98,97,0
98,98,0
98,99,0
98,100,1
98,101,0
98,102,1
98,103,0
98,104,1
98,105,0
98,106,0
98,107,0
98,108,1
98,109,0
98,110,1
98,111,1
98,112,0
98,113,1
98,114,1
